51354539255,egd,101,61
51354546047,acb,85,48
51354555380,dee,249,58
51354558116,eeb,130,107
51354578636,gcc,20,80
51354591832,dbe,215,129
51354640574,efa,258,323
51354654614,bea,199,147
51354706764,fcc,1,73
51354710095,fga,147,337
51354723364,dgc,217,137
51354728836,bdb,186,54
51354796072,gaa,222,216
51354804142,dde,240,109
51354820451,ggg,206,489
51354835476,aag,65,393
51354851762,fdd,290,146
51354854542,ceg,105,224
51354872128,dcg,271,212
51354885581,gdf,77,108
51354892479,gcb,128,343
51354897988,egg,259,188
51354903269,abb,2,127
51354918225,feg,255,262
51354927328,bdd,186,282
51354939154,ece,284,134
51354947947,fff,251,5
51354958230,dbg,293,314
51354960130,bgb,53,149
51354990590,fbg,48,118
51355019008,ecc,291,165
51355022434,dcf,263,17
51355034424,cab,4,291
51355060037,ege,79,105
51355126426,cgc,279,135
51355136617,beg,57,159
51355143644,eef,129,64
51355144968,ddd,157,343
51355157479,bcd,173,36
51355195854,gac,38,5
51355221292,ecf,56,196
51355250964,bce,176,35
51355277779,ddg,10,97
51355280388,ecd,14,52
51355292474,gef,280,158
51355303525,cfe,87,277
51355305683,cbc,283,28
51355318213,gdd,44,192
51355394014,dfb,135,254
51355403100,def,149,73
51355409452,bag,73,90
51355420897,fgb,124,113
51355423928,gfa,20,57
51355439116,bfb,220,161
51355468358,bcd,143,36
51355507417,cef,17,164
51355513946,gae,198,60
51355531266,aca,161,170
51355539830,gag,25,224
51355576180,ggb,122,102
51355592250,dgd,137,221
51355628592,fgb,173,110
51355630662,fbc,153,363
51355662618,cae,213,110
51355662941,gaf,284,172
51355671721,gdg,158,36
51355678689,aeb,274,77
51355712753,dff,20,15
51355734028,bab,270,10
51355743598,bbe,247,5
51355745639,fce,5,175
51355745848,edb,186,14
51355752552,aea,214,251
51355756521,cge,225,214
51355786950,fae,259,78
51355820420,gba,84,7
51355830600,dca,21,93
51355843254,caa,124,171
51355867214,dfg,6,37
51355902541,efb,76,60
51355904924,gab,40,181
51355911893,eee,275,15
51355914609,gcc,95,76
51355919159,eag,217,220
51355925460,eeg,124,129
51355938266,cad,260,212
51355948328,aba,193,283
51355952153,bge,206,301
51355976721,daa,285,126
51356012957,geg,43,123
51356015202,geg,257,136
51356018511,acd,261,267
51356021406,cfg,116,132
51356034988,cda,182,5
51356070348,abc,36,81
51356117433,adc,87,240
51356137610,efe,232,71
51356147168,ecd,194,58
51356147807,cgb,34,71
51356152136,bcg,206,129
51356154333,ceb,128,57
51356172506,edc,26,20
51356178154,gfc,155,57
51356188001,cea,169,26
51356189579,dfa,11,326
51356205825,fge,266,156
51356213961,ggb,48,90
51356216647,cga,51,125
51356247770,adf,102,278
51356271675,cbf,219,247
51356283794,aee,181,163
51356297221,aef,291,58
51356300289,cbb,196,157
51356304158,gfb,50,105
51356315988,fad,235,26
51356320874,bag,277,90
51356328316,dcd,42,95
51356356116,gda,192,283
51356386841,cbd,178,599
51356413328,dcc,22,141
51356435940,add,212,77
51356437619,fbg,49,96
51356449485,dge,247,114
51356457718,fad,79,23
51356469667,bcb,135,110
51356473660,ffd,92,109
51356488456,cbg,39,199
51356506843,fdg,295,42
51356515646,ebg,185,126
51356517167,dfg,190,41
51356520799,dag,41,271
51356523376,abg,237,5
51356531355,gea,156,161
51356559316,dea,86,195
51356584451,efa,184,261
51356586506,abf,210,124
51356590027,gcd,68,214
51356593628,gcc,47,66
51356600332,bgc,237,99
51356630367,gaa,47,211
51356642635,fea,157,226
51356649331,bga,126,72
51356661405,egf,164,148
51356663458,baa,103,311
51356677457,ecg,61,93
51356740854,ede,30,201
51356744794,agd,215,184
51356754853,aac,268,79
51356843796,afc,212,31
51356869468,ada,287,66
51356876599,ddf,211,315
51356916850,bbg,53,173
51356931331,bae,115,5
51356963891,bfe,161,168
51356975584,ebg,266,113
51356989881,fdf,203,161
51357002754,ffc,237,11
51357028968,ecf,111,158
51357037284,ded,197,146
51357042852,aae,106,136
51357044771,cab,191,235
51357109310,dbb,232,27
51357113718,dfa,206,303
51357129775,bge,240,319
51357154037,cdg,62,367
51357171566,acc,7,446
51357171601,fga,244,320
51357181060,bgc,22,87
51357199814,gbc,229,38
51357203879,efd,11,60
51357211827,dcb,116,33
51357213907,gdf,67,110
51357222908,bcc,193,5
51357293475,bfc,237,113
51357337836,ebd,249,143
51357339723,cag,184,72
51357343518,fcc,4,75
51357347797,cdc,89,67
51357347883,bfg,53,138
51357356115,bbf,121,26
51357366554,adf,122,239
51357393267,ecb,40,113
51357415057,bfa,183,149
51357453661,dad,138,207
51357488449,bbc,1,69
51357492855,cbc,203,29
51357500832,ggg,12,420
51357519631,fed,193,147
51357545829,ged,255,197
51357570577,eeb,204,90
51357571318,deb,154,171
51357575337,eae,77,51
51357597949,ffg,248,128
51357598737,cfb,48,67
51357602321,fbe,183,150
51357609775,fcb,33,271
51357625583,cce,176,128
51357638548,dga,49,415
51357648397,fdd,136,157
51357662972,eda,242,68
51357664586,bcf,25,105
51357689674,adb,142,246
51357699218,dce,55,129
51357718057,edg,6,137
51357718243,aad,139,211
51357740728,eea,61,80
51357747175,fge,282,170
51357749117,ace,148,62
51357760530,eff,273,114
51357765571,gfd,208,107
51357774857,eca,156,248
51357778003,gab,232,164
51357778505,bba,79,18
51357785964,agf,172,68
51357794905,cdg,118,311
51357803084,faa,167,101
51357828205,gbd,205,52
51357846412,cgg,170,75
51357848046,dfg,248,34
51357893120,abe,35,170
51357893509,fbf,122,304
51357897163,dbd,214,57
51357924929,adg,77,248
51357934471,bcf,98,114
51357936089,bcc,217,5
51357940305,cdd,266,195
51357943591,gbg,248,86
51357966487,bgd,238,225
51358004760,cea,147,21
51358009870,bfg,84,110
51358027217,dgf,23,458
51358028507,geb,11,187
51358028685,bbb,199,263
51358038971,daf,111,116
51358050474,eec,266,491
51358061717,cce,240,130
51358116101,gce,280,26
51358176330,eaa,29,192
51358190399,fgc,30,454
51358193792,gbg,2,84
51358201262,cdd,7,185
51358203699,cac,189,381
51358205365,ccc,67,161
51358248628,bda,78,98
51358271210,bca,251,165
51358308554,fge,13,154
51358312360,dge,121,111
51358323096,abe,207,154
51358336653,caf,63,49
51358353728,eda,8,61
51358355387,fbf,169,358
51358362301,adb,296,241
51358377477,acb,73,54
51358403831,aeb,48,73
51358426850,eab,25,131
51358429388,afd,78,101
51358441434,cgf,88,5
51358456419,cff,198,319
51358476816,aaa,256,254
51358490014,ecb,241,134
51358493492,age,142,335
51358497409,bdd,267,259
51358500270,cfc,199,383
51358517010,bga,54,59
51358517130,gga,285,122
51358535563,bde,19,186
51358552331,bee,228,63
51358565969,dbg,205,329
51358602298,eag,29,242
51358614548,dcb,28,34
51358634244,afg,111,195
51358644814,ggd,114,12
51358657469,bec,68,213
51358675319,bgg,233,190
51358676785,cdd,109,196
51358719959,fdb,12,108
51358742410,aeg,62,170
51358749135,cdf,152,161
51358749277,feb,199,193
51358751729,ccf,280,66
51358757781,ffd,27,89
51358763356,gee,276,191
51358791874,eff,283,126
51358807599,fge,213,180
51358808080,gad,97,74
51358828975,ecb,297,154
51358833874,gcg,107,45
51358860038,bea,249,169
51358889309,daf,135,99
51358890859,cfa,275,5
51358895265,dbc,167,345
51358903928,aba,132,333
51358905786,dbf,21,115
51358906182,ggc,240,86
51358911411,ced,12,223
51358922178,eff,126,110
51358926541,ggf,277,163
51358951951,aea,83,261
51358965721,efb,102,52
51358976061,bfe,246,173
51358976869,acf,193,180
51358991321,dbd,85,48
51358991898,efg,264,185
51359023399,bac,295,135
51359038439,ddc,137,127
51359048744,fgc,249,363
51359050642,gde,119,142
51359067265,adc,20,196
51359075596,aab,17,144
51359082236,ded,293,156
51359103996,dca,247,89
51359122810,ceb,127,62
51359128655,dgf,133,471
51359151856,gab,25,183
51359171846,ade,95,85
51359199333,fag,78,66
51359229571,dgg,162,5
51359231805,dab,276,122
51359236070,adb,147,216
51359236464,fac,284,6
51359259433,ced,281,234
51359278561,gcf,176,11
51359291716,ccd,121,22
51359327366,bff,226,196
51359375887,gcd,14,254
51359378644,gef,165,162
51359396549,ddd,120,370
51359408344,fad,149,19
51359421625,fab,258,225
51359429636,fcf,265,167
51359442357,fbf,38,304
51359444148,ebf,11,443
51359459478,cee,271,13
51359460874,fee,209,97
51359465988,dgg,57,5
51359494397,bee,47,57
51359510063,dbe,44,112
51359570642,gdc,168,228
51359575451,acf,91,158
51359585632,bfe,128,140
51359587064,fba,128,59
51359603635,bgf,241,25
51359611446,gcb,215,288
51359646643,gff,1,77
51359650650,aaa,69,251
51359653213,cgf,24,5
51359657581,ecg,27,84
51359666857,ffb,16,23
51359675789,fca,174,172
51359677912,fde,41,49
51359680766,dfc,173,103
51359681658,abf,45,117
51359688714,afa,204,253
51359696347,gfd,288,110
51359707257,gge,109,7
51359769676,dae,275,54
51359769971,cga,148,120
51359780907,dfd,115,53
51359783384,bfd,58,115
51359823625,gbf,88,150
51359825650,edd,289,38
51359826953,adb,74,198
51359852513,dcg,78,243
51359863327,agg,130,10
51359884380,bdc,273,50
51359896808,ffe,60,5
51359898347,dde,78,92
51359901835,abe,74,149
51359917484,fef,112,109
51359958942,ebe,111,210
51359964663,afb,271,53
51359967067,aba,142,386
51359968286,bbc,262,61
51359975512,beg,264,144
51359984050,gce,189,28
51360007666,bdg,235,24
51360012581,fcg,25,139
51360043885,ebb,208,23
51360053047,gcd,9,205
51360058285,aeg,81,173
51360147063,acc,117,450
51360148457,gaf,210,192
51360149912,bef,180,5
51360151605,fgg,103,5
51360153785,cfd,171,367
51360158122,bab,299,11
51360159422,geb,103,170
51360176258,fbd,281,171
51360212727,gdb,134,270
51360220958,bfe,237,135
51360221893,cgd,70,117
51360249048,ced,141,210
51360265615,fec,96,64
51360269947,ada,153,60
51360275699,fca,44,184
51360299633,gfb,218,84
51360318082,bfa,171,157
51360323190,fgf,225,46
51360324280,fda,166,52
51360328353,gbg,78,84
51360328649,bcf,35,121
51360376542,dgf,92,532
51360383613,cde,293,113
51360402849,edg,158,153
51360405777,ecg,29,83
51360431659,cdd,200,209
51360433474,dcf,6,20
51360436594,gce,200,29
51360472654,gad,12,83
51360478212,fbb,156,329
51360498731,eef,63,62
51360506314,abd,17,164
51360507893,afe,136,67
51360509931,cfe,279,304
51360520313,dfb,116,264
51360532684,cdg,225,311
51360575572,eee,34,13
51360585800,dbg,88,276
51360595064,bcc,296,5
51360595291,fgc,165,413
51360604227,gbe,280,78
51360609657,dbf,42,97
51360634013,bdb,122,44
51360657225,cbe,155,189
51360665900,bfb,69,188
51360670429,fec,34,64
51360734322,bdf,43,441
51360752653,aga,249,5
51360811311,def,131,73
51360834713,gcc,180,71
51360835813,eaf,248,153
51360839927,dfe,226,117
51360857604,dda,198,50
51360877830,gec,15,88
51360885651,ggb,95,85
51360903870,abg,123,5
51360924285,gbd,126,43
51360928346,bed,268,266
51360929740,ffa,267,26
51360936864,fbf,189,310
51360939022,baf,229,112
51360945780,gaa,232,244
51360973933,gae,222,48
51360979090,bgc,56,75
51361005185,ead,40,313
51361008187,ggd,178,10
51361018493,dgg,159,5
51361046797,dce,3,109
51361057721,aag,87,444
51361092588,afb,105,53
51361092977,eec,128,471
51361098596,bcd,188,37
51361132267,cbb,194,141
51361144277,dea,58,175
51361148915,eed,33,55
51361161054,dba,186,110
51361177774,beb,39,43
51361187990,bba,239,19
51361199478,cfg,181,146
51361221258,adb,27,184
51361221490,dcb,231,36
51361244384,gcf,223,11
51361272745,ade,183,68
51361273025,ged,221,232
51361289358,agc,120,140
51361310643,gdc,171,218
51361319829,cec,127,54
51361321642,cca,298,32
51361346482,bgb,30,175
51361349719,fbe,99,135
51361355557,ega,123,75
51361366678,fgc,227,491
51361368971,bad,2,222
51361386292,fdc,46,320
51361409387,cab,75,232
51361423997,edf,239,115
51361480941,ffa,51,30
51361506875,gfe,31,17
51361512300,bae,102,5
51361514997,cda,104,5
51361532722,efc,45,470
51361554310,egg,251,188
51361557972,cdd,59,171
51361569895,acg,271,36
51361671704,acc,69,517
51361702570,acb,222,43
51361728827,deg,221,105
51361759322,aed,76,16
51361763777,bff,10,207
51361795212,fcd,111,170
51361810419,fbb,56,312
51361836609,fbe,177,155
51361852525,gbb,278,31
51361860961,abf,107,131
51361869987,cgf,95,5
51361872216,eac,84,96
51361876933,ddf,244,299
51361907545,ffa,90,35
51361923558,cbg,147,185
51361932051,bac,90,110
51361936925,bcg,268,105
51361979997,eae,162,44
51361990692,aec,101,48
51362012239,bdg,210,27
51362019513,dbg,131,281
51362032571,dac,93,297
51362042602,bfe,1,128
51362047173,fbe,153,165
51362070699,gcf,37,11
51362077169,ccb,154,29
51362081920,ddc,182,124
51362105435,bag,258,95
51362109251,fdf,126,157
51362144786,fff,239,5
51362145086,egc,297,111
51362145341,gda,204,316
51362150202,dee,86,48
51362174023,dec,220,14
51362210107,ccg,25,84
51362220604,bdf,283,515
51362229599,acg,56,36
51362242629,faf,15,249
51362282798,dbb,231,28
51362312486,dbe,97,109
51362331393,eea,12,90
51362346503,cgd,28,121
51362348603,bcb,112,116
51362354015,aab,12,125
51362360117,gfg,82,123
51362361335,cec,299,48
51362361383,cea,21,24
51362395908,fea,103,244
51362462853,cgc,50,145
51362494444,edb,190,14
51362501419,fef,40,94
51362530915,ddb,210,33
51362547451,dcg,289,201
51362565968,gfa,282,62
51362567764,fca,134,209
51362570990,cbc,71,25
51362585003,gac,164,5
51362609689,gca,164,248
51362624883,dfa,231,278
51362650429,cdb,17,30
51362671441,dff,147,15
51362684900,afe,212,54
51362700124,ede,43,166
51362708915,bbb,110,276
51362709367,gca,276,285
51362711437,deb,212,171
51362731626,bcb,231,93
51362775174,bbe,282,5
51362787312,efd,246,62
51362814853,acd,169,213
51362815035,dfe,219,99
51362839015,fgb,92,102
51362841921,ceg,113,194
51362862970,ece,217,143
51362869924,feb,275,225
51362903624,agb,282,16
51362905741,cff,80,258
51362914214,cag,97,61
51362920144,gdf,31,112
51362931523,ebf,52,416
51362942763,daa,160,119
51362973757,egc,145,99
51362977903,gag,261,224
51362994651,cab,137,250
51362996135,eeg,164,138
51363011616,cgf,116,5
51363033822,efc,134,493
51363064228,add,87,80
51363075878,cga,102,134
51363095728,dcd,79,106
51363160553,fae,188,89
51363195305,cab,196,235
51363233030,aab,152,138
51363242359,fcc,45,84
51363249238,fcg,252,126
51363262922,fbe,143,138
51363271769,aaa,188,276
51363285681,ccd,104,22
51363305955,dgb,137,108
51363311335,ebc,5,26
51363312447,aff,220,359
51363318311,bae,183,5
51363319914,bce,135,38
51363331109,edc,49,16
51363342361,beb,152,49
51363347946,cba,54,56
51363359518,dfg,63,27
51363363920,fgd,24,74
51363370642,aee,218,176
51363374855,abc,194,87
51363378845,dgc,5,124
51363391599,bgd,143,191
51363407220,egb,11,120
51363415846,fgc,156,574
51363436005,ggg,85,411
51363442780,adg,250,228
51363447396,dcf,12,21
51363449216,eed,125,45
51363460275,eda,84,58
51363494565,aaf,238,84
51363506424,afd,290,102
51363523688,bef,98,5
51363531902,dbc,192,386
51363570090,fce,161,159
51363571161,egc,23,79
51363583441,aeb,282,76
51363596377,bcf,285,105
51363635010,bgf,32,24
51363656510,gba,211,7
51363714011,ced,286,226
51363720289,edg,79,128
51363724305,eba,180,156
51363743594,edd,36,35
51363756414,bfc,44,98
51363774876,gce,32,32
51363803906,bca,92,168
51363826358,ggf,153,172
51363864722,dag,93,322
51363880425,bea,28,147
51363895429,age,211,271
51363903492,fdg,70,42
51363905711,eea,216,97
51363936626,afc,86,35
51363946725,afa,260,245
51363970456,ebf,121,453
51363971116,bdc,224,55
51363973900,fgb,2,84
51363998092,dcc,274,164
51364001351,ada,165,49
51364008416,gae,226,48
51364009007,fbf,19,328
51364013645,cef,35,159
51364018334,ddg,107,79
51364031193,abb,103,123
51364034513,bbd,201,308
51364035901,aea,94,289
51364051932,fbg,96,77
51364073912,ffd,264,97
51364091053,dad,232,204
51364103439,ebg,252,105
51364136695,dbg,254,317
51364158094,agd,265,217
51364211432,ebc,104,24
51364223937,aca,145,170
51364238447,fed,236,135
51364252391,efa,191,247
51364254680,cdd,295,165
51364258170,gba,262,6
51364265705,aaa,66,267
51364276932,egd,99,51
51364291624,daf,131,84
51364291638,edb,106,15
51364326101,agg,89,8
51364327727,ecc,274,136
51364329202,bad,107,208
51364358893,bde,30,163
51364382289,ffb,211,18
51364420431,gcf,182,12
51364489247,geb,93,197
51364502184,gbe,114,92
51364523601,agf,233,62
51364541190,ege,117,109
51364543068,cad,236,192
51364561036,dfb,53,234
51364563610,aea,14,274
51364598153,aac,42,86
51364599453,efe,151,64
51364623639,dab,169,128
51364625547,eff,207,97
51364633778,caf,19,52
51364639663,efg,282,177
51364659317,cfd,197,333
51364668523,ccc,246,136
51364680682,aed,287,18
51364786659,bae,200,5
51364787424,bda,226,80
51364795737,dgd,166,201
51364800177,dde,8,91
51364801708,feb,189,263
51364806378,bdd,277,220
51364821129,fab,204,256
51364825763,feg,216,264
51364830922,gdd,187,165
51364832409,baa,99,264
51364838455,bee,182,63
51364894616,dee,230,49
51364913035,abg,198,5
51364913634,cac,29,407
51364920168,cgf,69,5
51364936226,fde,86,58
51364946290,dbd,243,44
51364946557,dfb,85,236
51364973704,aeb,283,66
51364979227,eff,189,104
51365030817,eaa,244,193
51365049118,fbe,153,149
51365071437,faf,292,283
51365091272,ecb,129,149
51365116691,bab,133,12
51365121681,fba,121,62
51365131248,cfb,140,75
51365136275,ecd,80,51
51365148163,dfc,62,108
51365152612,bge,61,309
51365186456,ace,233,62
51365200743,ggd,286,9
51365276571,ggf,117,189
51365281768,bfb,11,216
51365310068,bgg,296,169
51365324064,fdb,96,92
51365359189,dcf,40,19
51365370791,ggb,271,96
51365377565,fbc,39,431
51365397070,geg,113,141
51365399756,bbg,161,173
51365406665,cdc,216,77
51365410828,gfg,187,119
51365421266,ceb,62,52
51365424746,bcd,154,35
51365440520,aaf,45,71
51365460428,bge,289,250
51365475854,ccc,122,115
51365493374,cba,81,60
51365519774,aac,157,73
51365524893,aef,150,67
51365526328,efc,156,488
51365527135,cbe,5,162
51365551203,ege,40,109
51365569391,cae,2,104
51365593331,dgf,69,457
51365595559,ged,105,227
51365597583,dgg,109,5
51365607329,cge,136,241
51365617893,cfa,108,5
51365620170,dge,244,98
51365637772,aba,123,378
51365656419,ebc,157,24
51365664256,gdg,163,38
51365668340,gba,91,5
51365702544,gba,238,5
51365705609,cbd,111,503
51365706825,cbf,1,200
51365723786,gef,289,192
51365782891,dce,32,109
51365794620,eeb,163,83
51365802374,bgb,152,162
51365818551,aed,14,17
51365828592,caa,252,186
51365832433,gbc,275,36
51365858007,fga,118,262
51365872838,cgb,186,56
51365876470,bbf,64,21
51365882673,bae,25,5
51365900906,gff,104,83
51365904307,ecf,285,154
51365905273,aad,190,221
51365937316,gad,46,78
51365941350,fgc,97,528
51365945401,fad,225,19
51365950389,edg,263,113
51365950479,aea,229,257
51365956155,aae,60,150
51365968661,gea,82,175
51365984860,bag,56,93
51366007332,gfc,200,53
51366008636,baa,13,266
51366009167,aae,289,142
51366034955,bec,63,253
51366043225,fcb,204,317
51366057251,dad,166,228
51366093053,dcf,42,16
51366098976,aee,141,181
51366103668,cbc,126,27
51366112103,bef,186,5
51366133949,cbb,156,115
51366146688,afg,45,230
51366160815,egg,163,214
51366176233,ace,279,65
51366236415,dca,31,81
51366253328,gdg,94,35
51366259380,fag,99,57
51366265928,fbf,182,314
51366282529,egf,283,150
51366295833,ffc,39,9
51366302446,ffg,290,136
51366310373,gee,149,194
51366325875,cgb,160,66
51366336121,cfg,140,164
51366357286,afg,63,273
51366403981,cdc,136,87
51366424162,gcc,186,78
51366430089,fbg,256,78
51366450424,bac,258,125
51366468295,ddg,3,66
51366477429,bea,143,135
51366481011,ddd,295,388
51366495422,gde,265,139
51366512878,abd,274,142
51366522333,aca,106,159
51366540015,edc,170,13
51366561795,gcg,72,36
51366585252,edc,247,12
51366589533,gdd,252,141
51366589935,gda,170,271
51366604405,agg,176,6
51366607491,bbc,104,61
51366618904,ebd,203,168
51366644662,dcb,120,42
51366645940,gab,245,177
51366650122,cfc,91,386
51366716166,afb,64,45
51366729455,deb,14,196
51366748845,bfg,236,129
51366757769,dfd,284,52
51366758735,acf,194,129
51366765192,gfe,281,19
51366785034,cbg,237,209
51366793122,bfd,195,136
51366801514,fdd,105,141
51366835200,dff,72,14
51366858013,eee,139,10
51366867950,efb,172,42
51366868307,cab,280,235
51366871676,adf,211,253
51366873924,beg,173,162
51366876445,cfb,78,64
51366880892,adb,157,160
51366907659,acd,216,247
51366914655,dga,181,423
51366965282,daf,76,74
51366969630,fac,48,5
51366970267,ede,216,142
51366984776,acc,29,491
51367016834,ebe,244,237
51367020211,fda,247,52
51367038910,gag,39,264
51367053773,ccg,122,93
51367061842,bcg,288,105
51367067521,fdg,178,36
51367072431,eec,250,400
51367085602,gdf,99,110
51367093947,ccf,224,61
51367115093,cdf,182,162
51367181042,ccf,213,71
51367184521,eab,199,121
51367187155,eag,28,229
51367193207,fad,225,20
51367212187,eca,125,250
51367218787,bbg,81,171
51367231351,cdb,16,27
51367233399,gfg,17,135
51367240762,gga,181,131
51367255925,fgd,133,70
51367279576,fca,190,240
51367338668,ebb,176,25
51367339919,edc,43,12
51367363123,cgf,276,5
51367367531,dag,118,322
51367387465,gad,135,64
51367394398,cde,173,124
51367411712,eed,75,47
51367418154,edf,215,127
51367462155,abd,212,151
51367472136,gca,124,253
51367480565,dba,220,123
51367500475,eag,204,217
51367503532,baf,185,133
51367520086,faa,276,112
51367536419,cad,278,226
51367552160,cgc,117,165
51367566924,adc,74,231
51367662451,bag,273,88
51367666411,cgg,294,73
51367666590,cda,119,5
51367673712,dgf,244,488
51367692416,fge,71,189
51367750886,cgf,279,5
51367765720,dac,155,243
51367802135,cea,248,27
51367804922,dbe,251,122
51367821535,aca,158,131
51367821667,caf,170,52
51367823090,gdb,230,256
51367845543,fcg,52,105
51367848935,aec,213,40
51367864128,beg,214,165
51367874322,fed,160,133
51367883822,afc,120,37
51367890688,dge,68,104
51367903720,ggc,280,82
51367944487,bca,279,152
51367944790,cdg,2,304
51367952193,gce,201,27
51367973786,bfc,6,93
51367979572,agb,196,18
51367979958,cce,102,106
51368005551,aga,97,5
51368006778,ecg,240,81
51368017741,eeg,198,153
51368031549,fba,16,64
51368063477,ded,252,184
51368107593,dcg,262,215
51368107617,abc,200,94
51368118902,cee,102,13
51368126674,dfg,285,22
51368156901,gec,15,87
51368163366,dbg,240,294
51368164188,bfa,200,142
51368170702,gdc,127,222
51368173280,gff,197,97
51368174274,gcb,203,239
51368179585,bba,116,19
51368211906,bga,270,57
51368212001,gbc,127,32
51368248970,cef,59,186
51368298702,baf,130,156
51368334749,dda,198,49
51368364260,cca,66,30
51368373384,abd,78,134
51368384320,ffg,95,157
51368400677,gba,115,5
51368413711,bde,13,130
51368419886,fab,126,209
51368440853,gbd,44,46
51368457778,egb,112,96
51368466026,agf,84,56
51368475124,cbf,251,176
51368485840,cbd,84,467
51368493963,aff,26,355
51368508162,fcc,290,71
51368541610,fcb,163,269
51368551175,fgc,85,506
51368556064,eae,159,41
51368566021,fgf,163,45
51368578779,bfe,9,111
51368633000,dcc,120,172
51368640317,efc,114,497
51368651754,bbc,167,57
51368659277,dda,102,51
51368666262,dba,26,126
51368680372,fga,58,280
51368700313,dgd,246,207
51368717897,dad,117,253
51368766970,eff,219,111
51368792246,aab,272,149
51368820493,cga,295,142
51368842427,beb,108,51
51368861752,ada,221,47
51368881904,agc,236,162
51368892920,fbe,118,134
51368895626,dbb,117,31
51368939778,gbg,55,73
51368960922,gdb,108,215
51368969428,gfd,206,121
51368977771,bgf,120,22
51368989043,dgc,93,124
51368992662,feg,64,314
51369024448,abg,249,5
51369047025,fcf,238,143
51369052902,bcc,106,5
51369058088,bed,19,308
51369070600,fdd,117,155
51369071733,ebd,4,154
51369076813,cbe,257,150
51369089757,ceg,8,172
51369095926,gfa,106,61
51369123630,add,116,75
51369125611,gbc,238,33
51369176232,fcb,194,320
51369179905,abf,105,140
51369206133,dae,197,57
51369207254,aad,133,262
51369210373,bba,78,16
51369227037,cfa,263,5
51369229694,cda,75,5
51369272053,ccb,256,24
51369296661,fee,186,77
51369301253,ced,255,194
51369311254,ebe,203,244
51369330095,acb,193,36
51369331487,bda,67,92
51369342863,abb,187,126
51369348413,bad,64,241
51369367811,abe,49,125
51369384292,fae,152,95
51369386121,cfe,173,328
51369388461,ceb,195,52
51369397818,ffe,98,5
51369399224,gbf,227,124
51369405216,afd,198,116
51369420650,abd,90,147
51369425291,fcb,3,358
51369430342,fff,261,5
51369451820,geb,274,234
51369459371,cge,129,195
51369475125,gge,225,7
51369491943,cdf,262,176
51369499846,dfa,235,222
51369528556,bdb,83,42
51369529674,agf,210,60
51369556471,cde,3,136
51369559255,ecc,263,155
51369597273,gfb,139,78
51369604819,gcd,68,200
51369606407,aeg,41,167
51369613968,gaf,188,195
51369617229,fee,179,72
51369618507,cba,28,70
51369626326,deg,168,106
51369642676,bde,25,105
51369645709,cea,49,22
51369648980,bbe,246,5
51369665199,dbf,128,98
51369680548,cgb,48,58
51369684568,bgg,243,180
51369686679,aec,3,42
51369724921,fbc,200,379
51369744956,bab,145,9
51369763978,afe,3,61
51369774485,bae,145,5
51369774522,gfg,73,116
51369787414,eef,107,66
51369789995,egf,69,156
51369790076,cfb,121,58
51369793094,bdd,235,233
51369821427,dcc,225,182
51369839336,gac,200,5
51369850490,acb,224,40
51369853436,fdg,216,33
51369870763,egc,250,85
51369872758,dcd,183,121
51369877357,ece,182,157
51369879101,eda,27,60
51369901212,fbd,168,140
51369910803,ecg,38,77
51369944882,ege,245,101
51369949114,fgg,183,5
51369952128,ead,129,272
51369965626,fec,181,61
51369972873,ggg,91,402
51369995470,bdg,81,27
51370018627,def,36,73
51370019115,fae,114,88
51370042685,fgc,57,495
51370066666,egg,123,237
51370079178,eag,8,177
51370083357,ggb,156,98
51370094414,edg,279,119
51370104025,dcg,176,197
51370116890,gdf,2,119
51370176844,cec,199,40
51370220913,dea,181,173
51370242512,ffa,88,33
51370243835,ddd,197,442
51370269991,dee,47,52
51370270047,efa,188,237
51370282431,abg,174,5
51370296209,cff,35,260
51370303031,eac,131,114
51370305422,cba,231,59
51370328175,eba,132,143
51370334571,cfc,41,382
51370337873,eaf,16,168
51370353497,abd,125,171
51370371083,cfb,71,47
51370396680,bgc,274,67
51370418982,gbg,243,78
51370436922,cae,184,110
51370448177,ade,222,63
51370455659,gdg,77,40
51370469433,bbg,148,198
51370479017,fag,36,62
51370490227,fed,173,156
51370497244,bfb,174,246
51370508904,dec,204,16
51370546297,gaa,121,226
51370559391,gfa,19,70
51370565226,fde,200,66
51370565866,deg,100,112
51370566032,edd,60,37
51370577087,ggf,196,223
51370586229,efb,125,34
51370591837,bce,77,36
51370597487,cgc,89,163
51370607490,bbb,142,256
51370614700,edd,41,35
51370620297,cfd,176,336
51370645578,fbe,278,117
51370657950,dbc,51,424
51370659682,bfb,56,285
51370664690,fdf,290,138
51370668008,aee,273,213
51370670573,gfc,79,46
51370712951,egd,39,45
51370725802,ded,275,213
51370766254,acg,293,34
51370769918,caf,44,57
51370787158,gdd,208,164
51370843110,ecd,182,53
51370866308,fcd,142,166
51370945799,aaa,261,291
51370956630,ebg,222,119
51370959054,acd,56,234
51370960060,aag,251,497
51370983232,gbb,253,35
51370991397,fge,198,160
51370997935,fdg,247,27
51370999731,bfc,7,79
51371039009,ecg,122,91
51371044888,dfe,124,89
51371087634,fcg,25,94
51371115155,fbf,272,335
51371176073,dcb,143,39
51371184237,cdd,5,173
51371189111,dbd,141,51
51371204604,dfb,101,243
51371251177,aed,37,14
51371253842,gag,109,264
51371257299,bff,28,165
